-96.6617000,39.1491000,-96.5271000,39.2225000
9561331258,2377916457,0.009
9561331258,9561331254,0.002
2377916457,121744425,0.004
2377916457,9561331258,0.009
121744425,121744426,0.016
121744425,121744423,0.012
121744425,2377916457,0.004
121751650,121751652,0.037
121751650,121751648,0.006
121751648,121751650,0.006
121751652,2018699678,0.048
121751652,121751655,0.028
121751652,121751650,0.037
121751655,121751657,0.009
121751655,121751652,0.028
121751657,8696042161,0.040
121751657,121751660,0.051
121751657,121751655,0.009
121751660,121891284,0.033
121751660,121960876,0.023
121751660,121751657,0.051
121753789,121753791,0.011
121753789,121753787,0.019
121753787,121940094,0.050
121753787,8622009802,0.040
121753787,121753789,0.019
121753791,121753793,0.006
121753791,121753789,0.011
121753793,121753794,0.004
121753793,121753791,0.006
121753794,121753795,0.016
121753794,121753793,0.004
121753795,121753796,0.026
121753795,121753794,0.016
121753796,121753798,0.008
121753796,121753795,0.026
121753798,121753803,0.004
121753798,121753796,0.008
121753803,121753806,0.004
121753803,121753798,0.004
121753806,121753808,0.009
121753806,121753803,0.004
121753808,5629875093,0.012
121753808,121753806,0.009
5629875093,121753808,0.012
121756817,121868424,0.011
121756817,121756820,0.006
121756817,121756813,0.005
121756813,121756838,0.004
121756813,121756817,0.005
121756820,10090292598,0.002
121756820,121756817,0.006
10090292598,121756823,0.001
10090292598,121756820,0.002
121756823,121756826,0.003
121756823,10090292598,0.001
121756826,121756829,0.004
121756826,121756823,0.003
121756829,121756832,0.003
121756829,121756826,0.004
121756832,121756835,0.003
121756832,121756829,0.003
121756835,121756838,0.002
121756835,121756832,0.003
121756838,121756813,0.004
121756838,121756835,0.002
9315776673,9315776635,0.008
9315776673,9315776649,0.010
9315776673,121744360,0.009
9315776673,121759647,0.042
121759647,9315776650,0.009
121759647,9315776666,0.006
121759647,9315776673,0.042
121759648,121936113,0.133
121759648,121759652,0.012
121759648,121744360,0.025
121759652,121759670,0.133
121759652,121759648,0.012
5890239347,5890239348,0.024
5890239347,121744347,0.017
5890239347,121759667,0.029
121759667,5890239347,0.029
121759668,121759648,0.135
121759668,121759670,0.013
121759668,121744347,0.011
121759670,121937417,0.135
121759670,121759668,0.013
10780887515,10780887516,0.024
10780887515,10780887513,0.086
10780887515,121760299,0.013
121760299,10780887515,0.013
10780887513,10780887514,0.028
10780887513,121760300,0.115
10780887513,10780887515,0.086
121760300,121760301,0.038
121760300,10780887513,0.115
121760301,121760303,0.037
121760301,121760300,0.038
121760303,121760304,0.090
121760303,121760301,0.037
121760304,121760306,0.080
121760304,121760303,0.090
121760306,121760307,0.011
121760306,121760304,0.080
121760307,121760308,0.003
121760307,121760306,0.011
121760308,121760310,0.005
121760308,121760307,0.003
121760310,121760312,0.014
121760310,121760308,0.005
121760312,121760313,0.013
121760312,121760310,0.014
121760313,121760314,0.016
121760313,121760312,0.013
121760314,121760316,0.021
121760314,121760313,0.016
121760316,121760318,0.007
121760316,121760314,0.021
121760318,121760320,0.005
121760318,121760316,0.007
121760320,121760323,0.003
121760320,121760318,0.005
121760323,121760325,0.007
121760323,121760320,0.003
121760325,121760327,0.010
121760325,121760323,0.007
121760327,121760329,0.011
121760327,121760325,0.010
121760329,121760331,0.024
121760329,121760327,0.011
121760331,121788533,0.007
121760331,121760332,0.003
121760331,121760329,0.024
121760332,693398940,0.006
121760332,121760331,0.003
693398940,121760336,0.006
693398940,121760332,0.006
121760336,121760338,0.004
121760336,693398940,0.006
121760338,121760341,0.003
121760338,121760336,0.004
121760341,121760343,0.005
121760341,121760338,0.003
121760343,121760345,0.007
121760343,121760341,0.005
121760345,121760346,0.019
121760345,121760343,0.007
121760346,121760348,0.024
121760346,121760345,0.019
121760348,121760350,0.008
121760348,121760346,0.024
121760350,121760352,0.006
121760350,121760348,0.008
121760352,121760354,0.005
121760352,121760350,0.006
121760354,121760357,0.007
121760354,121760352,0.005
121760357,121760359,0.008
121760357,121760354,0.007
121760359,121785055,0.007
121760359,121760360,0.027
121760359,121760357,0.008
121760360,121760361,0.027
121760360,121760359,0.027
121760361,121760362,0.003
121760361,121760360,0.027
121760362,10603243704,0.008
121760362,121760364,0.014
121760362,121760361,0.003
121760364,121760366,0.032
121760364,121760362,0.014
121760366,9135481124,0.015
121760366,121760364,0.032
9135481124,121760368,0.005
9135481124,121760366,0.015
121760368,121794812,0.026
121760368,121885562,0.024
121760368,9135481124,0.005
2018699675,8604360863,0.008
2018699675,121764751,0.006
2018699675,121764745,0.008
121764745,121804531,0.031
121764745,2018699675,0.008
121764751,121764757,0.007
121764751,2018699675,0.006
121764757,121764763,0.006
121764757,121764751,0.007
121764763,8604360853,0.010
121764763,121764757,0.006
8604360853,121764769,0.012
8604360853,121764763,0.010
121764769,121764779,0.008
121764769,8604360853,0.012
121764779,8604360854,0.005
121764779,121764769,0.008
8604360854,8604360855,0.004
8604360854,121764779,0.005
8604360855,8604360856,0.004
8604360855,8604360854,0.004
8604360856,8604360857,0.003
8604360856,8604360855,0.004
8604360857,8604360858,0.004
8604360857,8604360856,0.003
8604360858,8604360859,0.005
8604360858,8604360857,0.004
8604360859,8604360860,0.011
8604360859,8604360858,0.005
8604360860,8604360870,0.008
8604360860,8604360859,0.011
8604360870,8604360864,0.006
8604360870,8604360861,0.003
8604360870,8604360860,0.008
8604360861,8604360862,0.005
8604360861,8604360870,0.003
8604360862,8604360863,0.007
8604360862,8604360861,0.005
8604360863,2018699675,0.008
